Date,Category,Item,SalesQuantity,Price
2023-11-05,Accessories,Scarves,77,157.88
2023-11-09,Casual Wear,Jeans,3,92.44
2024-04-07,Formal Wear,Dress Shirts,66,67.11
2024-01-03,Accessories,Hat,7,190.9
2024-05-28,Formal Wear,Dress Shirts,14,166.57
2024-05-25,Accessories,Hats,29,177.34
2023-12-20,Casual Wear,Hoodie,20,185.95
2023-09-20,Accessories,Scarves,53,151.08
2024-05-24,Formal Wear,Trousers,43,66.83
2024-05-15,Casual Wear,Jeans,80,101.42
2024-04-03,Accessories,Bags,100,69.65
2023-09-17,Casual Wear,Hoodie,52,164.86
2023-07-07,Casual Wear,Hoodie,61,195.89
2023-12-04,Formal Wear,Dress Shirts,16,68.52
2024-05-03,Formal Wear,Dress Shirts,51,121.8
2024-06-07,Formal Wear,Dress Shirts,31,64.43
2024-05-30,Accessories,Hats,44,40.25
2024-02-12,Formal Wear,Trousers,49,172.11
2023-11-01,Casual Wear,T-Shirts,11,161.28
2024-01-14,Casual Wear,Jeans,70,91.42
2024-04-26,Casual Wear,Jeans,7,10.4
2023-09-04,Casual Wear,T-Shirts,18,65.37
2023-11-05,Formal Wear,Trousers,88,184.44
2023-12-29,Accessories,Scarves,86,118.68
2023-08-01,Casual Wear,Jeans,40,72.73
2024-03-10,Casual Wear,T-Shirts,6,126.73
2024-01-11,Casual Wear,Jeans,51,166.6
2023-09-12,Formal Wear,Suits,35,122.74
2023-12-16,Accessories,Bags,79,64.04
2024-03-17,Casual Wear,Hoodie,78,171.96
2024-02-18,Casual Wear,T-Shirts,64,125.23
2023-11-20,Accessories,Scarves,5,84.74
2024-02-02,Formal Wear,Trousers,21,142.03
2024-02-02,Formal Wear,Dress Shirts,66,68.22
2024-02-01,Accessories,Hat,54,163.32
2024-03-27,Casual Wear,Shorts,86,72.06
2024-03-31,Casual Wear,Hoodie,20,143.61
2024-03-11,Casual Wear,T-Shirts,8,121.66
2024-05-23,Casual Wear,Jeans,14,199.66
2023-09-03,Casual Wear,Jeans,93,23.95
2023-11-15,Formal Wear,Trousers,41,120.06
2024-04-22,Accessories,Hat,56,87.88
2024-02-03,Accessories,Scarves,91,49.86
2023-10-03,Formal Wear,Trousers,5,79.2
2024-03-14,Formal Wear,Suits,45,22.55
2023-12-09,Casual Wear,Shorts,50,45.45
2023-08-13,Formal Wear,Dress Shirts,85,193.64
2024-04-27,Accessories,Scarves,58,35.25
2023-10-03,Formal Wear,Trousers,91,90.25
2023-11-18,Formal Wear,Trousers,90,44.95
2023-08-18,Casual Wear,Shorts,54,27.71
2024-05-24,Formal Wear,Suits,6,178.0
2023-09-28,Casual Wear,Hoodie,36,182.39
2023-06-17,Accessories,Hats,54,17.31
2023-09-18,Casual Wear,Shorts,92,75.16
2024-05-06,Accessories,Scarves,44,10.52
2024-05-09,Formal Wear,Trousers,26,50.1
2023-06-19,Formal Wear,Trousers,85,172.98
2024-01-09,Accessories,Scarves,68,84.23
2023-09-19,Accessories,Hats,56,156.25
2023-10-18,Accessories,Bags,59,193.19
2024-03-02,Accessories,Scarves,69,199.39
2024-01-09,Formal Wear,Suits,37,73.2
2023-11-18,Formal Wear,Trousers,81,193.37
2024-03-24,Casual Wear,Hoodie,54,186.52
2024-04-28,Accessories,Hats,41,168.61
2024-02-28,Casual Wear,Hoodie,34,67.05
2024-04-23,Accessories,Bags,30,137.0
2023-08-21,Accessories,Scarves,51,60.42
2024-05-29,Accessories,Hats,6,52.14
2023-12-26,Formal Wear,Suits,51,10.43
2024-01-03,Casual Wear,T-Shirts,36,111.7
2024-02-02,Accessories,Hat,3,105.33
2023-10-18,Accessories,Scarves,99,124.05
2024-05-14,Casual Wear,Hoodie,75,50.55
2023-09-07,Accessories,Scarves,100,32.02
2023-09-07,Casual Wear,Hoodie,72,147.89
2023-11-16,Casual Wear,Jeans,2,140.17
2023-12-16,Casual Wear,Shorts,83,56.66
2023-12-08,Formal Wear,Suits,13,34.68
2023-09-11,Accessories,Scarves,22,134.92
2024-03-24,Accessories,Scarves,54,40.75
2024-01-30,Formal Wear,Suits,94,41.14
2024-01-13,Casual Wear,Shorts,40,199.6
2024-01-05,Accessories,Bags,10,196.73
2024-03-23,Casual Wear,T-Shirts,31,22.54
2024-03-21,Formal Wear,Suits,15,155.33
2024-03-22,Formal Wear,Suits,65,155.54
2024-01-07,Accessories,Hat,66,33.2
2024-01-03,Accessories,Scarves,11,77.69
2023-11-26,Casual Wear,Shorts,23,83.7
2023-10-24,Casual Wear,Shorts,93,13.46
2023-09-22,Accessories,Bags,9,40.84
2023-08-19,Formal Wear,Suits,67,164.89
2024-03-26,Accessories,Hats,62,198.31
2023-07-22,Accessories,Scarves,4,74.63
2024-05-26,Formal Wear,Dress Shirts,14,163.38
2023-12-01,Formal Wear,Suits,22,46.13
2023-07-01,Accessories,Hat,100,121.41
2023-11-14,Accessories,Bags,96,53.08
2023-11-28,Accessories,Hat,72,156.46
2023-07-22,Formal Wear,Dress Shirts,83,80.09
2024-01-13,Casual Wear,T-Shirts,58,45.74
2023-12-20,Accessories,Scarves,3,197.66
2024-04-08,Formal Wear,Trousers,44,88.95
2023-10-06,Casual Wear,Shorts,60,26.19
2023-10-19,Casual Wear,T-Shirts,76,35.8
2023-12-14,Formal Wear,Trousers,71,147.92
2023-12-04,Formal Wear,Suits,80,164.06
2024-01-08,Accessories,Scarves,32,69.29
2023-12-28,Formal Wear,Dress Shirts,5,173.14
2023-12-26,Casual Wear,Shorts,86,193.17
2023-10-07,Casual Wear,Shorts,49,199.86
2023-06-29,Formal Wear,Dress Shirts,53,196.45
2023-11-11,Accessories,Scarves,10,104.67
2024-05-22,Accessories,Scarves,53,14.32
2023-10-30,Formal Wear,Dress Shirts,24,145.24
2023-09-21,Casual Wear,T-Shirts,47,31.54
2023-12-11,Formal Wear,Dress Shirts,41,178.8
2023-08-30,Casual Wear,Jeans,75,162.07
2023-06-20,Casual Wear,T-Shirts,36,69.18
2023-11-25,Accessories,Bags,92,114.3
2024-03-02,Accessories,Scarves,71,135.0
2023-12-19,Casual Wear,Hoodie,97,186.85
2023-07-24,Formal Wear,Dress Shirts,12,135.0
2024-01-20,Formal Wear,Trousers,7,36.01
2024-03-29,Casual Wear,T-Shirts,14,179.37
2023-10-29,Casual Wear,Hoodie,47,87.14
2024-05-06,Casual Wear,Shorts,21,122.26
2024-03-03,Accessories,Hats,11,73.47
2023-08-05,Casual Wear,T-Shirts,81,164.33
2023-09-17,Formal Wear,Suits,94,144.55
2024-04-03,Casual Wear,Jeans,53,11.0
2024-01-04,Accessories,Scarves,74,160.99
2023-11-24,Casual Wear,Hoodie,71,55.2
2024-05-08,Formal Wear,Suits,79,136.71
2024-02-24,Casual Wear,Shorts,45,35.88
2024-01-21,Accessories,Hat,75,64.66
2023-07-18,Casual Wear,T-Shirts,91,89.84
2023-11-28,Accessories,Hat,1,195.79
2024-02-25,Formal Wear,Trousers,25,151.89
2023-09-29,Accessories,Hats,74,45.03
2023-11-11,Accessories,Bags,86,57.27
2023-11-01,Accessories,Bags,30,199.65
2023-10-08,Accessories,Bags,94,23.72
2024-04-20,Formal Wear,Suits,28,62.54
2023-10-27,Casual Wear,T-Shirts,84,49.94
2024-01-31,Casual Wear,T-Shirts,53,30.32
2023-08-15,Casual Wear,Hoodie,19,37.93
2023-11-09,Accessories,Bags,48,71.77
2023-11-28,Formal Wear,Dress Shirts,85,108.58
2024-03-07,Formal Wear,Dress Shirts,85,48.29
2023-11-17,Accessories,Hats,27,83.95
2023-10-14,Casual Wear,Jeans,63,102.89
2024-03-22,Formal Wear,Dress Shirts,7,57.9
2024-05-21,Formal Wear,Dress Shirts,21,21.67
2023-12-24,Casual Wear,Hoodie,68,64.92
2023-09-23,Formal Wear,Suits,37,36.73
2023-08-23,Formal Wear,Suits,55,156.12
2023-08-23,Formal Wear,Trousers,9,121.43
2023-11-26,Formal Wear,Dress Shirts,83,52.62
2023-12-18,Casual Wear,Shorts,62,193.07
2023-10-31,Formal Wear,Suits,62,51.91
2023-12-06,Casual Wear,T-Shirts,100,54.54
2023-06-23,Formal Wear,Dress Shirts,29,197.43
2023-12-06,Accessories,Hats,15,60.86
2023-07-10,Formal Wear,Trousers,33,141.08
2024-03-02,Formal Wear,Trousers,67,161.9
2023-07-03,Accessories,Hat,3,21.96
2023-09-03,Casual Wear,Jeans,37,57.9
2024-04-11,Casual Wear,Jeans,81,104.44
2024-06-01,Accessories,Bags,20,192.14
2024-05-06,Formal Wear,Trousers,99,115.24
2024-04-20,Accessories,Scarves,1,101.39
2024-03-29,Casual Wear,T-Shirts,94,68.2
2023-08-22,Formal Wear,Dress Shirts,90,162.87
2023-09-25,Accessories,Hats,81,86.37
2024-06-10,Accessories,Scarves,13,82.19
2023-11-12,Accessories,Hats,32,71.7
2024-03-15,Formal Wear,Dress Shirts,61,154.2
2024-04-03,Accessories,Scarves,64,53.24
2023-10-30,Accessories,Bags,89,24.49
2024-03-24,Accessories,Hats,30,88.04
2023-10-12,Casual Wear,Jeans,60,88.35
2023-11-28,Accessories,Bags,14,139.38
2024-06-10,Accessories,Hat,92,35.79
2023-09-10,Accessories,Hats,28,80.47
2023-08-06,Casual Wear,Shorts,2,184.46
2023-09-23,Formal Wear,Suits,36,132.17
2024-02-09,Formal Wear,Suits,12,74.75
2024-03-05,Casual Wear,T-Shirts,12,163.03
2024-04-30,Accessories,Hats,6,100.44
2023-07-16,Formal Wear,Trousers,22,134.89
2024-01-21,Accessories,Bags,63,165.24
2023-08-05,Casual Wear,Hoodie,43,29.02
2023-12-21,Accessories,Hats,74,62.76
2023-08-23,Formal Wear,Trousers,45,187.58
2024-05-02,Formal Wear,Trousers,90,41.22
2023-11-24,Accessories,Bags,81,118.62
2023-08-13,Accessories,Scarves,25,42.69
2023-10-13,Casual Wear,Jeans,95,18.59
2024-01-03,Casual Wear,Jeans,27,47.55
2023-10-25,Formal Wear,Dress Shirts,8,135.72
2024-04-29,Casual Wear,Jeans,5,32.4
2023-11-12,Accessories,Hats,47,129.15
2024-01-21,Formal Wear,Trousers,56,39.25
2023-08-18,Casual Wear,Jeans,61,81.84
2023-07-31,Casual Wear,Shorts,5,111.28
2023-06-26,Accessories,Hat,14,26.12
2023-10-30,Casual Wear,Jeans,10,39.21
2024-05-31,Casual Wear,Hoodie,30,142.94
2024-04-25,Casual Wear,Shorts,92,108.85
2023-11-10,Accessories,Scarves,58,39.91
2024-02-15,Accessories,Hats,58,90.73
2023-12-14,Accessories,Hat,36,69.99
2023-12-13,Accessories,Hats,94,161.68
2023-12-11,Casual Wear,Jeans,52,66.15
2023-07-14,Accessories,Hat,12,176.2
2023-08-30,Casual Wear,Jeans,7,53.65
2024-01-23,Accessories,Bags,72,101.07
2023-11-08,Accessories,Hats,7,108.41
2024-04-14,Accessories,Hats,17,55.69
2024-06-13,Casual Wear,T-Shirts,31,112.41
2024-01-07,Casual Wear,Shorts,68,112.14
2023-12-25,Formal Wear,Dress Shirts,43,114.29
2024-06-11,Casual Wear,T-Shirts,55,103.2
2024-02-26,Casual Wear,Jeans,29,142.77
2023-07-10,Casual Wear,Jeans,80,94.05
2024-01-10,Formal Wear,Trousers,82,113.88
2024-06-03,Accessories,Scarves,59,41.28
2023-11-15,Formal Wear,Dress Shirts,4,16.29
2024-02-08,Casual Wear,T-Shirts,100,136.33
2024-03-06,Casual Wear,T-Shirts,11,71.27
2023-11-04,Accessories,Bags,11,140.71
2024-05-09,Formal Wear,Suits,57,158.89
2024-01-13,Accessories,Scarves,8,159.62
2023-09-05,Accessories,Bags,93,38.46
2023-12-30,Formal Wear,Dress Shirts,49,137.71
2023-11-06,Accessories,Scarves,97,65.51
2024-01-12,Casual Wear,T-Shirts,70,164.43
2024-03-21,Accessories,Hat,37,103.32
2023-07-26,Casual Wear,Jeans,23,166.63
2024-01-21,Formal Wear,Trousers,80,159.78
2023-09-06,Formal Wear,Dress Shirts,61,17.67
2023-11-02,Formal Wear,Dress Shirts,4,18.39
2024-03-11,Casual Wear,T-Shirts,85,59.64
2024-02-06,Casual Wear,Hoodie,45,130.97
2024-02-26,Casual Wear,Shorts,93,108.02
2023-10-17,Accessories,Hats,52,81.77
2024-03-14,Casual Wear,Jeans,53,38.36
2023-08-27,Formal Wear,Trousers,30,198.23
2024-01-15,Formal Wear,Trousers,7,79.58
2024-05-18,Casual Wear,Hoodie,94,17.96
2023-10-26,Accessories,Bags,81,99.26
2023-09-27,Formal Wear,Suits,31,87.93
2024-01-15,Accessories,Hat,80,77.46
2024-02-14,Casual Wear,Jeans,17,22.26
2024-04-15,Formal Wear,Suits,16,174.4
2023-06-30,Formal Wear,Trousers,16,179.14
2024-01-06,Accessories,Bags,34,128.86
2023-08-07,Formal Wear,Trousers,23,114.02
2023-06-29,Formal Wear,Dress Shirts,32,107.98
2023-10-28,Formal Wear,Trousers,98,45.66
2023-09-16,Accessories,Bags,52,60.88
2023-09-10,Casual Wear,T-Shirts,19,142.36
2023-09-01,Accessories,Scarves,93,42.47
2024-05-23,Accessories,Scarves,53,66.54
2023-12-28,Casual Wear,Jeans,54,153.73
2023-11-17,Casual Wear,Shorts,93,147.79
2024-04-02,Accessories,Hat,28,29.78
2023-07-21,Formal Wear,Suits,60,175.95
2023-12-15,Formal Wear,Dress Shirts,81,84.08
2023-08-09,Formal Wear,Dress Shirts,97,65.22
2024-04-18,Casual Wear,Jeans,52,159.85
2024-05-24,Accessories,Scarves,44,113.26
2024-04-02,Casual Wear,Shorts,25,192.25
2023-10-04,Accessories,Bags,86,26.08
2024-02-28,Formal Wear,Dress Shirts,53,160.5
2023-08-28,Formal Wear,Trousers,74,192.39
2024-01-14,Accessories,Bags,99,52.91
2024-03-13,Casual Wear,Shorts,31,115.66
2023-08-07,Accessories,Hats,36,72.99
2023-10-19,Casual Wear,Hoodie,79,168.03
2024-02-11,Casual Wear,Shorts,5,65.04
2023-11-18,Accessories,Bags,38,55.38
2024-06-04,Casual Wear,Jeans,98,166.55
2023-11-16,Casual Wear,Shorts,76,69.86
2023-07-19,Accessories,Bags,51,148.41
2024-06-04,Casual Wear,T-Shirts,12,27.97
2024-01-13,Accessories,Hat,68,98.63
2023-07-07,Casual Wear,T-Shirts,78,195.36
2024-01-08,Casual Wear,T-Shirts,81,138.97
2024-02-04,Formal Wear,Suits,18,86.95
2023-12-13,Formal Wear,Suits,6,177.65
2023-11-19,Casual Wear,T-Shirts,11,184.44
2024-01-08,Accessories,Hat,98,192.72
2024-01-06,Formal Wear,Suits,60,192.54
2024-04-03,Formal Wear,Trousers,93,174.16
2023-08-15,Casual Wear,T-Shirts,24,49.65
2024-04-22,Casual Wear,T-Shirts,76,30.28
2023-08-13,Formal Wear,Suits,71,34.3
2024-01-29,Accessories,Bags,32,140.8
2023-07-21,Formal Wear,Dress Shirts,82,143.54
2024-06-08,Formal Wear,Trousers,37,166.38
2024-03-10,Accessories,Bags,93,182.51
2024-02-13,Casual Wear,Jeans,51,79.9
2024-04-26,Formal Wear,Suits,8,24.49
2024-06-02,Accessories,Bags,16,175.46
2023-11-19,Accessories,Scarves,14,112.45
2024-05-19,Casual Wear,Jeans,51,110.68
2023-08-13,Formal Wear,Suits,76,36.47
2024-04-26,Formal Wear,Suits,22,164.84
2024-05-03,Casual Wear,Jeans,78,124.37
2023-10-28,Casual Wear,T-Shirts,31,95.75
2023-10-16,Formal Wear,Dress Shirts,54,24.58
2024-01-29,Formal Wear,Suits,90,151.74
2023-07-22,Accessories,Scarves,17,108.74
2024-02-29,Formal Wear,Trousers,6,167.62
2023-10-07,Accessories,Bags,100,160.49
2023-07-25,Casual Wear,Hoodie,51,91.45
2023-09-10,Accessories,Bags,67,141.8
2023-12-09,Casual Wear,Jeans,55,158.26
2024-01-12,Casual Wear,T-Shirts,25,176.22
2023-09-26,Casual Wear,Jeans,47,84.21
2023-06-22,Accessories,Bags,98,15.18
2023-11-21,Casual Wear,Hoodie,10,70.87
2023-08-11,Accessories,Hats,13,191.03
2024-01-04,Casual Wear,Shorts,44,77.6
2023-08-21,Formal Wear,Trousers,71,44.85
2023-11-07,Accessories,Bags,63,129.01
2024-02-10,Formal Wear,Dress Shirts,98,116.66
2023-11-22,Casual Wear,Jeans,68,167.96
2024-04-10,Formal Wear,Trousers,6,32.01
2024-05-22,Formal Wear,Trousers,1,160.82
2024-03-10,Formal Wear,Suits,44,66.7
2024-03-25,Formal Wear,Trousers,71,149.97
2024-01-02,Accessories,Hats,53,18.76
2023-12-05,Casual Wear,Shorts,79,147.53
2023-12-06,Casual Wear,T-Shirts,86,80.41
2023-06-30,Accessories,Bags,78,166.23
2023-08-06,Accessories,Scarves,73,120.36
2023-11-14,Casual Wear,Shorts,37,119.08
2024-04-13,Casual Wear,Hoodie,33,120.75
2024-03-27,Casual Wear,Hoodie,97,123.59
2023-11-28,Accessories,Hat,99,128.65
2023-08-31,Formal Wear,Trousers,38,167.75
2023-08-30,Accessories,Hat,12,178.94
2023-10-07,Formal Wear,Suits,69,158.87
2024-03-10,Accessories,Hat,82,190.87
2023-06-16,Casual Wear,Jeans,43,117.41
2024-03-11,Formal Wear,Suits,99,105.08
2023-10-01,Formal Wear,Trousers,80,160.54
2024-05-18,Casual Wear,Jeans,25,30.59
2023-10-25,Casual Wear,Shorts,100,36.85
2023-08-23,Formal Wear,Dress Shirts,73,116.37
2024-06-13,Casual Wear,Hoodie,80,142.94
2023-06-27,Accessories,Hat,20,85.62
2023-08-17,Casual Wear,Hoodie,98,89.36
2024-06-11,Casual Wear,Hoodie,23,152.36
2024-04-11,Formal Wear,Trousers,93,53.34
2024-03-22,Accessories,Hats,42,137.33
2023-10-14,Accessories,Scarves,84,56.35
2023-12-29,Accessories,Hats,85,180.44
2024-03-01,Casual Wear,Shorts,1,180.48
2023-08-14,Formal Wear,Trousers,16,196.5
2024-01-28,Accessories,Hat,44,15.69
2023-12-19,Casual Wear,Hoodie,76,154.99
2024-01-24,Accessories,Hats,56,135.57
2023-07-01,Casual Wear,Hoodie,74,81.88
2023-11-23,Formal Wear,Trousers,10,185.46
2023-07-23,Casual Wear,T-Shirts,72,101.57
2024-04-27,Formal Wear,Suits,87,167.82
2023-07-17,Casual Wear,Jeans,68,69.6
2023-12-15,Formal Wear,Suits,33,170.23
2024-05-17,Formal Wear,Dress Shirts,70,38.3
2023-08-29,Accessories,Scarves,66,61.66
2023-10-19,Casual Wear,T-Shirts,22,100.9
2023-12-16,Casual Wear,T-Shirts,1,136.87
2024-04-07,Accessories,Hat,77,84.23
2023-12-23,Formal Wear,Suits,8,32.19
2024-03-25,Formal Wear,Trousers,26,24.26
2023-10-20,Accessories,Hats,79,73.62
2023-10-03,Casual Wear,T-Shirts,9,81.29
2024-01-19,Casual Wear,Shorts,11,65.68
2023-12-26,Accessories,Bags,95,71.06
2023-09-08,Formal Wear,Dress Shirts,100,43.67
2023-12-31,Accessories,Hats,75,190.39
2024-04-05,Accessories,Hat,81,37.29
2024-06-11,Accessories,Scarves,29,131.13
2024-03-14,Formal Wear,Suits,64,93.72
2023-08-06,Accessories,Scarves,51,40.84
2024-05-28,Accessories,Hat,18,147.94
2023-08-11,Formal Wear,Trousers,17,123.3
2024-04-15,Formal Wear,Suits,72,161.75
2024-05-27,Accessories,Hat,93,128.82
2024-01-31,Formal Wear,Dress Shirts,7,196.58
2024-06-06,Accessories,Bags,99,157.77
2023-10-30,Casual Wear,Hoodie,68,138.18
2023-08-15,Formal Wear,Suits,25,47.7
2023-12-03,Formal Wear,Suits,12,188.08
2024-06-09,Formal Wear,Dress Shirts,92,186.82
2024-01-10,Casual Wear,Shorts,52,30.66
2023-11-11,Accessories,Bags,60,12.02
2023-10-15,Casual Wear,T-Shirts,11,124.56
2023-07-25,Casual Wear,Hoodie,15,51.59
2024-03-21,Formal Wear,Suits,66,196.11
2023-12-19,Formal Wear,Suits,60,104.19
2024-04-11,Accessories,Scarves,49,33.04
2024-05-21,Casual Wear,Hoodie,10,179.37
2024-05-09,Accessories,Scarves,40,60.27
2024-01-14,Casual Wear,Jeans,75,71.37
2024-04-10,Casual Wear,Hoodie,38,106.95
2024-03-01,Casual Wear,Hoodie,36,64.1
2023-11-14,Casual Wear,Jeans,58,48.93
2024-01-03,Formal Wear,Suits,51,99.38
2023-10-09,Casual Wear,Jeans,60,150.77
2023-08-11,Formal Wear,Trousers,66,42.36
2024-05-05,Casual Wear,T-Shirts,2,168.45
2023-07-16,Accessories,Bags,63,179.91
2024-05-03,Accessories,Hats,14,129.37
2024-01-29,Formal Wear,Trousers,54,42.61
2023-08-10,Accessories,Scarves,95,167.65
2023-08-03,Accessories,Hat,30,154.0
2023-06-17,Casual Wear,Jeans,15,171.13
2023-12-01,Casual Wear,Shorts,53,15.54
2023-06-19,Casual Wear,Hoodie,95,14.35
2024-01-23,Accessories,Hat,52,139.34
2023-12-09,Casual Wear,Hoodie,62,143.02
2024-05-04,Formal Wear,Dress Shirts,31,181.06
2023-10-01,Accessories,Hats,2,79.37
2023-10-15,Casual Wear,Hoodie,70,37.29
2024-05-23,Accessories,Hats,24,52.54
2024-01-09,Formal Wear,Dress Shirts,87,40.25
2023-08-15,Formal Wear,Trousers,85,79.55
2023-08-10,Formal Wear,Trousers,58,188.04
2023-09-13,Accessories,Scarves,52,118.19
2024-02-26,Accessories,Bags,67,133.75
2024-03-29,Casual Wear,T-Shirts,74,36.36
2023-11-12,Accessories,Hat,59,153.44
2023-07-16,Casual Wear,Shorts,31,91.69
2023-10-25,Accessories,Scarves,70,174.93
2024-03-13,Casual Wear,Jeans,5,171.67
2024-05-11,Casual Wear,Jeans,85,169.94
2023-10-22,Formal Wear,Trousers,77,146.18
2023-11-15,Formal Wear,Trousers,38,133.19
2023-09-20,Formal Wear,Trousers,44,170.77
2024-04-18,Accessories,Bags,83,25.96
2024-04-14,Formal Wear,Dress Shirts,81,113.68
2023-10-09,Formal Wear,Suits,89,134.42
2023-10-08,Casual Wear,Shorts,23,54.7
2024-04-19,Accessories,Hat,58,84.19
2023-07-07,Casual Wear,Jeans,4,187.44
2023-11-10,Formal Wear,Dress Shirts,49,158.25
2023-08-16,Accessories,Bags,93,129.29
2023-06-30,Formal Wear,Dress Shirts,79,111.12
2023-12-10,Formal Wear,Trousers,20,172.83
2024-03-03,Accessories,Hat,65,104.47
2024-05-23,Casual Wear,Jeans,41,108.06
2024-03-02,Casual Wear,Hoodie,96,17.25
2024-03-25,Accessories,Scarves,88,109.63
2023-12-14,Formal Wear,Trousers,24,139.64
2024-03-30,Casual Wear,Shorts,7,142.15
2023-11-29,Casual Wear,Shorts,97,198.95
2023-07-29,Formal Wear,Trousers,80,73.06
2024-04-02,Formal Wear,Trousers,5,15.82
2023-08-29,Casual Wear,Jeans,36,180.96
2023-06-30,Casual Wear,Shorts,48,60.98
2023-07-27,Casual Wear,Hoodie,59,122.78
2024-04-03,Casual Wear,Jeans,46,167.03
2023-12-15,Accessories,Scarves,24,131.28
2024-03-07,Accessories,Hats,88,111.21
2024-03-23,Accessories,Scarves,51,167.76
2024-04-29,Casual Wear,Jeans,70,192.49
2024-05-27,Accessories,Bags,44,86.93
2024-02-25,Formal Wear,Suits,88,139.3
2023-07-01,Formal Wear,Suits,69,154.68
2024-03-19,Accessories,Hat,23,183.65
2023-12-22,Formal Wear,Dress Shirts,22,194.04
2023-10-03,Casual Wear,Hoodie,76,52.11
2024-04-29,Accessories,Hats,44,110.65
2023-12-06,Accessories,Scarves,14,52.48
2023-06-21,Accessories,Bags,72,145.02
2023-12-20,Formal Wear,Dress Shirts,4,190.81
2023-11-11,Formal Wear,Trousers,34,191.69
2024-04-01,Accessories,Scarves,3,125.88
2023-10-23,Formal Wear,Trousers,37,166.72
2023-10-29,Casual Wear,T-Shirts,25,68.26
2024-02-21,Accessories,Bags,87,179.83
2024-04-29,Accessories,Bags,15,183.64
2023-08-28,Accessories,Hat,22,18.91
2023-08-06,Accessories,Scarves,75,54.84
2024-03-17,Casual Wear,T-Shirts,47,49.94
2024-03-16,Formal Wear,Suits,42,65.79
2024-01-20,Casual Wear,Shorts,42,48.44
2023-07-15,Casual Wear,Jeans,47,127.68
2024-01-19,Casual Wear,Hoodie,61,148.29
2023-09-08,Accessories,Bags,31,161.77
2023-11-22,Formal Wear,Dress Shirts,6,13.05
2023-10-25,Accessories,Scarves,20,142.45
2023-08-04,Accessories,Bags,37,190.57
2023-07-28,Casual Wear,T-Shirts,100,77.23
2023-10-27,Formal Wear,Dress Shirts,79,110.55
2024-02-25,Casual Wear,Hoodie,72,21.43
2023-09-03,Accessories,Hats,97,100.82
2024-01-07,Formal Wear,Dress Shirts,17,54.65
2024-02-21,Accessories,Scarves,52,40.93
2023-08-25,Casual Wear,Shorts,72,163.73
2024-04-22,Formal Wear,Dress Shirts,8,191.55
2024-05-19,Accessories,Hat,97,95.46
2023-09-30,Formal Wear,Dress Shirts,39,173.89
2024-03-18,Casual Wear,Hoodie,91,74.2
2023-11-13,Formal Wear,Trousers,86,63.13
2024-01-12,Accessories,Scarves,94,121.78
2023-11-06,Formal Wear,Dress Shirts,92,169.9
2024-02-11,Formal Wear,Suits,65,34.49
2024-03-04,Accessories,Bags,11,164.36
2024-02-18,Formal Wear,Dress Shirts,4,35.86
2023-08-22,Casual Wear,T-Shirts,6,39.63
2023-08-16,Formal Wear,Dress Shirts,82,53.62
2024-03-17,Accessories,Hats,10,192.11
2024-01-02,Casual Wear,T-Shirts,42,175.01
2024-05-16,Casual Wear,Jeans,1,71.56
2023-08-31,Formal Wear,Suits,67,48.78
2023-07-06,Accessories,Hat,72,150.25
2023-10-24,Accessories,Bags,37,67.62
2024-03-24,Accessories,Hat,50,121.42
2024-04-16,Accessories,Hat,19,104.92
2024-01-26,Accessories,Hats,55,95.31
2024-05-25,Accessories,Hat,93,190.4
2023-06-27,Accessories,Hat,20,151.91
2024-02-09,Casual Wear,Shorts,66,197.11
2023-08-18,Accessories,Hats,48,64.7
2024-05-31,Casual Wear,Jeans,23,144.44
2023-09-17,Casual Wear,Jeans,25,168.9
2024-01-13,Casual Wear,Jeans,78,37.21
2023-12-10,Accessories,Bags,81,67.93
2023-09-16,Casual Wear,T-Shirts,49,150.28
2023-09-07,Casual Wear,Jeans,54,59.85
2024-05-26,Casual Wear,Jeans,92,115.02
2023-11-29,Formal Wear,Suits,69,41.36
2024-03-13,Formal Wear,Dress Shirts,67,144.17
2024-06-01,Accessories,Hat,23,159.52
2024-04-16,Formal Wear,Dress Shirts,60,70.96
2024-03-09,Accessories,Scarves,72,129.27
2023-12-02,Formal Wear,Suits,49,39.4
2023-06-25,Accessories,Bags,42,37.06
2023-10-08,Casual Wear,Hoodie,49,180.93
2024-02-24,Accessories,Hats,94,29.43
2023-08-15,Casual Wear,Jeans,92,93.51
2024-03-19,Casual Wear,Hoodie,23,22.03
2023-06-23,Accessories,Hats,26,94.15
2023-12-19,Accessories,Hats,73,134.53
2023-12-25,Casual Wear,T-Shirts,42,44.54
2023-11-19,Casual Wear,Jeans,95,88.27
2023-11-06,Casual Wear,T-Shirts,94,91.15
2023-10-29,Formal Wear,Trousers,75,24.32
2023-06-15,Formal Wear,Suits,71,114.63
2023-09-04,Casual Wear,Jeans,42,134.13
2023-09-01,Accessories,Hats,74,172.58
2023-08-06,Accessories,Hats,41,115.63
2023-08-14,Formal Wear,Dress Shirts,54,33.21
2023-07-15,Accessories,Hat,95,151.3
2024-04-01,Formal Wear,Suits,21,163.57
2024-03-10,Formal Wear,Suits,3,118.5
2023-12-24,Formal Wear,Dress Shirts,74,164.05
2024-01-21,Formal Wear,Trousers,92,147.76
